Campaign_ID,Week_Start,Week_Date,Campaign_Name,Market,Channel,Spend_USD,Impressions,Reach,Conversions,,Market,Channel,Sum of Spend_USD,Sum of Conversions,Sum of Cost Per Acquisition (CPA),Sum of Reach,Sum of Cost Per Reach (CPR)
Always_OnEGDisplay,12/2/2024,12/2/2024,Always_On,EG,Display,1745,352271,62620,49,,,,,,,,
Always_OnEGSearch,12/2/2024,12/2/2024,Always_On,EG,Search,2708,35203,31069,820,,,,,,,,
Always_OnUKYouTube,19/2/2024,19/2/2024,Always_On,UK,YouTube,4713,400085,162981,149,,,,,,,,
Always_OnUKSocial,19/2/2024,19/2/2024,Always_On,UK,Social,4220,363122,140094,131,,,,,,,,
Always_OnUKDisplay,19/2/2024,19/2/2024,Always_On,UK,Display,3816,842006,199826,31,,,,,,,,
Always_OnUKSearch,19/2/2024,19/2/2024,Always_On,UK,Search,5241,72606,64211,422,,,,,,,,
Always_OnDEYouTube,19/2/2024,19/2/2024,Always_On,DE,YouTube,6488,575499,227247,201,,,,,,,,
Always_OnDESocial,19/2/2024,19/2/2024,Always_On,DE,Social,6881,490085,189445,219,,,,,,,,
Always_OnDEDisplay,19/2/2024,19/2/2024,Always_On,DE,Display,2606,544972,92057,22,,,,,,,,
Always_OnDESearch,19/2/2024,19/2/2024,Always_On,DE,Search,7695,101018,90186,622,,,,,,,,
Always_OnSAYouTube,19/2/2024,19/2/2024,Always_On,SA,YouTube,2269,180467,72643,287,,,,,,,,
Always_OnSASocial,19/2/2024,19/2/2024,Always_On,SA,Social,2516,206298,96839,302,,,,,,,,
Always_OnSADisplay,19/2/2024,19/2/2024,Always_On,SA,Display,2242,472882,108555,72,,,,,,,,
Always_OnSASearch,19/2/2024,19/2/2024,Always_On,SA,Search,2881,42976,38559,834,,,,,,,,
Always_OnEGYouTube,19/2/2024,19/2/2024,Always_On,EG,YouTube,2393,172319,78361,291,,,,,,,,
Always_OnEGSocial,19/2/2024,19/2/2024,Always_On,EG,Social,4880,384632,143462,667,,,,,,,,
Always_OnEGDisplay,19/2/2024,19/2/2024,Always_On,EG,Display,2010,463198,83755,67,,,,,,,,
Always_OnEGSearch,19/2/2024,19/2/2024,Always_On,EG,Search,4656,64411,56315,1450,,,,,,,,
Always_OnUKYouTube,26/2/2024,26/2/2024,Always_On,UK,YouTube,6842,349379,125590,249,,,,,,,,
Always_OnUKSocial,26/2/2024,26/2/2024,Always_On,UK,Social,3939,344904,166248,129,,,,,,,,
Always_OnUKDisplay,26/2/2024,26/2/2024,Always_On,UK,Display,3695,1031716,239730,30,,,,,,,,
Always_OnUKSearch,26/2/2024,26/2/2024,Always_On,UK,Search,5657,64524,56882,506,,,,,,,,
Always_OnDEYouTube,26/2/2024,26/2/2024,Always_On,DE,YouTube,6165,508023,219450,223,,,,,,,,
Always_OnDESocial,26/2/2024,26/2/2024,Always_On,DE,Social,3359,193062,93978,116,,,,,,,,
Always_OnDEDisplay,26/2/2024,26/2/2024,Always_On,DE,Display,3385,868791,210887,28,,,,,,,,
Always_OnDESearch,26/2/2024,26/2/2024,Always_On,DE,Search,7610,92408,80063,587,,,,,,,,
Always_OnSAYouTube,26/2/2024,26/2/2024,Always_On,SA,YouTube,3041,264815,111548,413,,,,,,,,
Always_OnSASocial,26/2/2024,26/2/2024,Always_On,SA,Social,3094,194215,78112,401,,,,,,,,
Always_OnSADisplay,26/2/2024,26/2/2024,Always_On,SA,Display,2807,690164,171436,82,,,,,,,,
Always_OnSASearch,26/2/2024,26/2/2024,Always_On,SA,Search,4324,48133,42676,1270,,,,,,,,
Always_OnEGYouTube,26/2/2024,26/2/2024,Always_On,EG,YouTube,4374,336915,140782,509,,,,,,,,
Always_OnEGSocial,26/2/2024,26/2/2024,Always_On,EG,Social,4030,287264,116085,536,,,,,,,,
Always_OnEGDisplay,26/2/2024,26/2/2024,Always_On,EG,Display,2171,617853,124729,66,,,,,,,,
Always_OnEGSearch,26/2/2024,26/2/2024,Always_On,EG,Search,2762,37467,33085,789,,,,,,,,
Always_OnUKYouTube,4/3/2024,4/3/2024,Always_On,UK,YouTube,5271,282060,113209,177,,,,,,,,
Always_OnUKSocial,4/3/2024,4/3/2024,Always_On,UK,Social,6300,511288,200323,202,,,,,,,,
Always_OnUKDisplay,4/3/2024,4/3/2024,Always_On,UK,Display,3925,1002417,202196,35,,,,,,,,
Always_OnUKSearch,4/3/2024,4/3/2024,Always_On,UK,Search,6680,100206,89394,538,,,,,,,,
Always_OnDEYouTube,4/3/2024,4/3/2024,Always_On,DE,YouTube,3845,202663,72142,122,,,,,,,,
Always_OnDESocial,4/3/2024,4/3/2024,Always_On,DE,Social,6656,516371,230988,226,,,,,,,,
Always_OnDEDisplay,4/3/2024,4/3/2024,Always_On,DE,Display,4019,960501,198884,36,,,,,,,,
Always_OnDESearch,4/3/2024,4/3/2024,Always_On,DE,Search,5249,55453,47156,431,,,,,,,,
Always_OnSAYouTube,4/3/2024,4/3/2024,Always_On,SA,YouTube,4968,306141,112766,571,,,,,,,,
Always_OnSASocial,4/3/2024,4/3/2024,Always_On,SA,Social,4807,324114,108786,578,,,,,,,,
Always_OnSADisplay,4/3/2024,4/3/2024,Always_On,SA,Display,1590,361299,72338,46,,,,,,,,
Always_OnSASearch,4/3/2024,4/3/2024,Always_On,SA,Search,4653,64142,56809,1380,,,,,,,,
Always_OnEGYouTube,4/3/2024,4/3/2024,Always_On,EG,YouTube,4715,259437,112045,640,,,,,,,,
Always_OnEGSocial,4/3/2024,4/3/2024,Always_On,EG,Social,4381,352049,138868,505,,,,,,,,
Always_OnEGDisplay,4/3/2024,4/3/2024,Always_On,EG,Display,2117,613677,105501,71,,,,,,,,
Always_OnEGSearch,4/3/2024,4/3/2024,Always_On,EG,Search,3812,51940,44136,1170,,,,,,,,
Always_OnUKYouTube,11/3/2024,11/3/2024,Always_On,UK,YouTube,7055,609769,246151,256,,,,,,,,
Always_OnUKSocial,11/3/2024,11/3/2024,Always_On,UK,Social,2922,223868,75217,100,,,,,,,,
Always_OnUKDisplay,11/3/2024,11/3/2024,Always_On,UK,Display,4212,924820,172807,33,,,,,,,,
Always_OnUKSearch,11/3/2024,11/3/2024,Always_On,UK,Search,6130,63754,54044,465,,,,,,,,
Always_OnDEYouTube,11/3/2024,11/3/2024,Always_On,DE,YouTube,6499,564133,215528,224,,,,,,,,
Always_OnDESocial,11/3/2024,11/3/2024,Always_On,DE,Social,3741,243392,117890,116,,,,,,,,
Always_OnDEDisplay,11/3/2024,11/3/2024,Always_On,DE,Display,3451,934905,226695,31,,,,,,,,
Always_OnDESearch,11/3/2024,11/3/2024,Always_On,DE,Search,6210,77439,67120,558,,,,,,,,
Always_OnSAYouTube,11/3/2024,11/3/2024,Always_On,SA,YouTube,2888,172173,61858,329,,,,,,,,
Always_OnSASocial,11/3/2024,11/3/2024,Always_On,SA,Social,3200,273352,117622,441,,,,,,,,
Always_OnSADisplay,11/3/2024,11/3/2024,Always_On,SA,Display,1902,479369,92577,58,,,,,,,,
Always_OnSASearch,11/3/2024,11/3/2024,Always_On,SA,Search,4396,65815,54894,1403,,,,,,,,
Always_OnEGYouTube,11/3/2024,11/3/2024,Always_On,EG,YouTube,3588,284610,125148,448,,,,,,,,
Always_OnEGSocial,11/3/2024,11/3/2024,Always_On,EG,Social,3986,307021,108546,461,,,,,,,,
Always_OnEGDisplay,11/3/2024,11/3/2024,Always_On,EG,Display,2752,807799,187118,83,,,,,,,,
Always_OnEGSearch,11/3/2024,11/3/2024,Always_On,EG,Search,3629,41628,37045,1238,,,,,,,,
Always_OnUKYouTube,18/3/2024,18/3/2024,Always_On,UK,YouTube,4494,327764,127795,137,,,,,,,,
Always_OnUKSocial,18/3/2024,18/3/2024,Always_On,UK,Social,3620,199047,82419,112,,,,,,,,
Always_OnUKDisplay,18/3/2024,18/3/2024,Always_On,UK,Display,3989,1186488,220403,30,,,,,,,,
Always_OnUKSearch,18/3/2024,18/3/2024,Always_On,UK,Search,3530,50123,42441,320,,,,,,,,
Always_OnDEYouTube,18/3/2024,18/3/2024,Always_On,DE,YouTube,4002,332142,132719,121,,,,,,,,
Always_OnDESocial,18/3/2024,18/3/2024,Always_On,DE,Social,6767,605456,289098,235,,,,,,,,
Always_OnDEDisplay,18/3/2024,18/3/2024,Always_On,DE,Display,2504,728581,125068,18,,,,,,,,
Always_OnDESearch,18/3/2024,18/3/2024,Always_On,DE,Search,3468,51700,43439,280,,,,,,,,
Always_OnSAYouTube,18/3/2024,18/3/2024,Always_On,SA,YouTube,4484,224716,89862,556,,,,,,,,
Always_OnSASocial,18/3/2024,18/3/2024,Always_On,SA,Social,4683,239047,80343,590,,,,,,,,
Always_OnSADisplay,18/3/2024,18/3/2024,Always_On,SA,Display,1757,492644,94163,54,,,,,,,,
Always_OnSASearch,18/3/2024,18/3/2024,Always_On,SA,Search,2181,25488,21539,643,,,,,,,,
Always_OnEGYouTube,18/3/2024,18/3/2024,Always_On,EG,YouTube,4335,251976,93651,541,,,,,,,,
Always_OnEGSocial,18/3/2024,18/3/2024,Always_On,EG,Social,4248,298515,107187,484,,,,,,,,
Always_OnEGDisplay,18/3/2024,18/3/2024,Always_On,EG,Display,2040,492473,106292,65,,,,,,,,
Always_OnEGSearch,18/3/2024,18/3/2024,Always_On,EG,Search,3747,44475,39619,1143,,,,,,,,
Always_OnUKYouTube,25/3/2024,25/3/2024,Always_On,UK,YouTube,5638,402448,142142,197,,,,,,,,
Always_OnUKSocial,25/3/2024,25/3/2024,Always_On,UK,Social,5247,463540,166964,178,,,,,,,,
Always_OnUKDisplay,25/3/2024,25/3/2024,Always_On,UK,Display,3720,1047942,245828,34,,,,,,,,
Always_OnUKSearch,25/3/2024,25/3/2024,Always_On,UK,Search,5954,63223,53481,475,,,,,,,,
Always_OnDEYouTube,25/3/2024,25/3/2024,Always_On,DE,YouTube,8025,493888,212992,264,,,,,,,,
Always_OnDESocial,25/3/2024,25/3/2024,Always_On,DE,Social,7290,384954,159412,267,,,,,,,,
Always_OnDEDisplay,25/3/2024,25/3/2024,Always_On,DE,Display,4150,1021238,180999,33,,,,,,,,
Always_OnDESearch,25/3/2024,25/3/2024,Always_On,DE,Search,3750,52238,44910,298,,,,,,,,
Always_OnSAYouTube,25/3/2024,25/3/2024,Always_On,SA,YouTube,4338,252282,100453,498,,,,,,,,
Always_OnSASocial,25/3/2024,25/3/2024,Always_On,SA,Social,3475,205272,77141,398,,,,,,,,
Always_OnSADisplay,25/3/2024,25/3/2024,Always_On,SA,Display,2036,466681,80923,63,,,,,,,,
Always_OnSASearch,25/3/2024,25/3/2024,Always_On,SA,Search,3278,43876,37362,1077,,,,,,,,
Always_OnEGYouTube,25/3/2024,25/3/2024,Always_On,EG,YouTube,3780,252514,106388,497,,,,,,,,
Always_OnEGSocial,25/3/2024,25/3/2024,Always_On,EG,Social,4650,388204,192197,609,,,,,,,,
Always_OnEGDisplay,25/3/2024,25/3/2024,Always_On,EG,Display,2044,515857,97567,58,,,,,,,,
Always_OnEGSearch,25/3/2024,25/3/2024,Always_On,EG,Search,2249,24933,21997,666,,,,,,,,
Always_OnUKYouTube,1/4/2024,1/4/2024,Always_On,UK,YouTube,7018,414988,142740,220,,,,,,,,
Always_OnUKSocial,1/4/2024,1/4/2024,Always_On,UK,Social,5767,461214,175997,180,,,,,,,,
Always_OnUKDisplay,1/4/2024,1/4/2024,Always_On,UK,Display,2076,464921,88923,16,,,,,,,,
Always_OnUKSearch,1/4/2024,1/4/2024,Always_On,UK,Search,4925,53203,48001,421,,,,,,,,
Always_OnDEYouTube,1/4/2024,1/4/2024,Always_On,DE,YouTube,3362,224787,104990,105,,,,,,,,
Always_OnDESocial,1/4/2024,1/4/2024,Always_On,DE,Social,5913,303241,102519,185,,,,,,,,
Always_OnDEDisplay,1/4/2024,1/4/2024,Always_On,DE,Display,4082,912934,152817,36,,,,,,,,
Always_OnDESearch,1/4/2024,1/4/2024,Always_On,DE,Search,5520,82423,73540,463,,,,,,,,
Always_OnSAYouTube,1/4/2024,1/4/2024,Always_On,SA,YouTube,3214,220124,103830,415,,,,,,,,
Always_OnSASocial,1/4/2024,1/4/2024,Always_On,SA,Social,2101,184978,79240,254,,,,,,,,
Always_OnSADisplay,1/4/2024,1/4/2024,Always_On,SA,Display,1888,446434,75152,60,,,,,,,,
Always_OnSASearch,1/4/2024,1/4/2024,Always_On,SA,Search,2354,24868,22604,713,,,,,,,,
Always_OnEGYouTube,1/4/2024,1/4/2024,Always_On,EG,YouTube,4474,306764,115352,528,,,,,,,,
Always_OnEGSocial,1/4/2024,1/4/2024,Always_On,EG,Social,2440,159607,60777,279,,,,,,,,
Always_OnEGDisplay,1/4/2024,1/4/2024,Always_On,EG,Display,3072,725659,142184,93,,,,,,,,
Always_OnEGSearch,1/4/2024,1/4/2024,Always_On,EG,Search,2409,26516,23280,700,,,,,,,,
Always_OnUKYouTube,8/4/2024,8/4/2024,Always_On,UK,YouTube,6018,428637,173920,217,,,,,,,,
Always_OnUKSocial,8/4/2024,8/4/2024,Always_On,UK,Social,5750,334374,136007,186,,,,,,,,
Always_OnUKDisplay,8/4/2024,8/4/2024,Always_On,UK,Display,2873,774474,141790,22,,,,,,,,
Always_OnUKSearch,8/4/2024,8/4/2024,Always_On,UK,Search,6376,83535,70795,574,,,,,,,,
Always_OnDEYouTube,8/4/2024,8/4/2024,Always_On,DE,YouTube,7636,522261,251274,269,,,,,,,,
Always_OnDESocial,8/4/2024,8/4/2024,Always_On,DE,Social,5336,444511,153094,170,,,,,,,,
Always_OnDEDisplay,8/4/2024,8/4/2024,Always_On,DE,Display,2456,608750,106011,20,,,,,,,,
Always_OnDESearch,8/4/2024,8/4/2024,Always_On,DE,Search,7983,109289,97716,680,,,,,,,,
Always_OnSAYouTube,8/4/2024,8/4/2024,Always_On,SA,YouTube,4063,350213,159464,547,,,,,,,,
Always_OnSASocial,8/4/2024,8/4/2024,Always_On,SA,Social,2455,162902,59016,337,,,,,,,,
Always_OnSADisplay,8/4/2024,8/4/2024,Always_On,SA,Display,1835,409350,85372,59,,,,,,,,
Always_OnSASearch,8/4/2024,8/4/2024,Always_On,SA,Search,2165,25714,21535,642,,,,,,,,
Always_OnEGYouTube,8/4/2024,8/4/2024,Always_On,EG,YouTube,5071,391010,130531,621,,,,,,,,
Always_OnEGSocial,8/4/2024,8/4/2024,Always_On,EG,Social,2266,192011,67155,262,,,,,,,,
Always_OnEGDisplay,8/4/2024,8/4/2024,Always_On,EG,Display,2493,702187,144882,81,,,,,,,,
Always_OnEGSearch,8/4/2024,8/4/2024,Always_On,EG,Search,3769,43296,38918,1257,,,,,,,,
Always_OnUKYouTube,15/4/2024,15/4/2024,Always_On,UK,YouTube,5854,395771,192177,181,,,,,,,,
Always_OnUKSocial,15/4/2024,15/4/2024,Always_On,UK,Social,3468,241840,106097,109,,,,,,,,
Always_OnUKDisplay,15/4/2024,15/4/2024,Always_On,UK,Display,1861,440199,89893,16,,,,,,,,
Always_OnUKSearch,15/4/2024,15/4/2024,Always_On,UK,Search,4386,50787,45601,354,,,,,,,,
Always_OnDEYouTube,15/4/2024,15/4/2024,Always_On,DE,YouTube,4662,267900,98694,152,,,,,,,,
Always_OnDESocial,15/4/2024,15/4/2024,Always_On,DE,Social,5234,282028,95454,177,,,,,,,,
Always_OnDEDisplay,15/4/2024,15/4/2024,Always_On,DE,Display,3657,1092037,255108,33,,,,,,,,
Always_OnDESearch,15/4/2024,15/4/2024,Always_On,DE,Search,7454,80340,70362,646,,,,,,,,
Always_OnSAYouTube,15/4/2024,15/4/2024,Always_On,SA,YouTube,2204,139384,47086,295,,,,,,,,
Always_OnSASocial,15/4/2024,15/4/2024,Always_On,SA,Social,2972,204506,84478,379,,,,,,,,
Always_OnSADisplay,15/4/2024,15/4/2024,Always_On,SA,Display,1316,373787,63470,41,,,,,,,,
Always_OnSASearch,15/4/2024,15/4/2024,Always_On,SA,Search,2745,29843,26336,799,,,,,,,,
Always_OnEGYouTube,15/4/2024,15/4/2024,Always_On,EG,YouTube,5031,299651,118397,670,,,,,,,,
Always_OnEGSocial,15/4/2024,15/4/2024,Always_On,EG,Social,3026,226890,83115,402,,,,,,,,
Always_OnEGDisplay,15/4/2024,15/4/2024,Always_On,EG,Display,1985,462135,83469,63,,,,,,,,
Always_OnEGSearch,15/4/2024,15/4/2024,Always_On,EG,Search,2880,31655,28483,905,,,,,,,,
Always_OnUKYouTube,22/4/2024,22/4/2024,Always_On,UK,YouTube,6609,498945,224846,206,,,,,,,,
Always_OnUKSocial,22/4/2024,22/4/2024,Always_On,UK,Social,5832,488356,235058,189,,,,,,,,
Always_OnUKDisplay,22/4/2024,22/4/2024,Always_On,UK,Display,3775,1017307,208359,28,,,,,,,,
Always_OnUKSearch,22/4/2024,22/4/2024,Always_On,UK,Search,6806,73335,62668,521,,,,,,,,
Always_OnDEYouTube,22/4/2024,22/4/2024,Always_On,DE,YouTube,6823,552357,267373,222,,,,,,,,
Always_OnDESocial,22/4/2024,22/4/2024,Always_On,DE,Social,5313,398088,144652,192,,,,,,,,
Always_OnDEDisplay,22/4/2024,22/4/2024,Always_On,DE,Display,3992,869547,166884,33,,,,,,,,
Always_OnDESearch,22/4/2024,22/4/2024,Always_On,DE,Search,5032,60813,54286,382,,,,,,,,
Always_OnSAYouTube,22/4/2024,22/4/2024,Always_On,SA,YouTube,3259,195135,71641,381,,,,,,,,
Always_OnSASocial,22/4/2024,22/4/2024,Always_On,SA,Social,3305,205641,82894,424,,,,,,,,
Always_OnSADisplay,22/4/2024,22/4/2024,Always_On,SA,Display,1487,341257,60799,43,,,,,,,,
Always_OnSASearch,22/4/2024,22/4/2024,Always_On,SA,Search,2866,42298,38437,881,,,,,,,,
Always_OnEGYouTube,22/4/2024,22/4/2024,Always_On,EG,YouTube,4915,282792,125772,663,,,,,,,,
Always_OnEGSocial,22/4/2024,22/4/2024,Always_On,EG,Social,2128,129820,56126,251,,,,,,,,
Always_OnEGDisplay,22/4/2024,22/4/2024,Always_On,EG,Display,2585,611738,115027,78,,,,,,,,
Always_OnEGSearch,22/4/2024,22/4/2024,Always_On,EG,Search,4145,59993,51400,1261,,,,,,,,
Always_OnUKYouTube,29/4/2024,29/4/2024,Always_On,UK,YouTube,6352,318836,158024,194,,,,,,,,
Always_OnUKSocial,29/4/2024,29/4/2024,Always_On,UK,Social,6646,569292,197594,209,,,,,,,,
Always_OnUKDisplay,29/4/2024,29/4/2024,Always_On,UK,Display,3980,1044880,178745,35,,,,,,,,
Always_OnUKSearch,29/4/2024,29/4/2024,Always_On,UK,Search,4662,61345,53359,380,,,,,,,,
Always_OnDEYouTube,29/4/2024,29/4/2024,Always_On,DE,YouTube,5802,449259,223247,200,,,,,,,,
Always_OnDESocial,29/4/2024,29/4/2024,Always_On,DE,Social,3135,209690,96198,99,,,,,,,,
Always_OnDEDisplay,29/4/2024,29/4/2024,Always_On,DE,Display,3868,924539,172873,32,,,,,,,,
Always_OnDESearch,29/4/2024,29/4/2024,Always_On,DE,Search,5495,80653,69877,462,,,,,,,,
Always_OnSAYouTube,29/4/2024,29/4/2024,Always_On,SA,YouTube,3854,225022,80929,459,,,,,,,,
Always_OnSASocial,29/4/2024,29/4/2024,Always_On,SA,Social,3074,189777,74256,397,,,,,,,,
Always_OnSADisplay,29/4/2024,29/4/2024,Always_On,SA,Display,1843,455086,86066,55,,,,,,,,
Always_OnSASearch,29/4/2024,29/4/2024,Always_On,SA,Search,3682,54168,48523,1167,,,,,,,,
Always_OnEGYouTube,29/4/2024,29/4/2024,Always_On,EG,YouTube,2118,137500,49379,286,,,,,,,,
Always_OnEGSocial,29/4/2024,29/4/2024,Always_On,EG,Social,4164,305525,151530,484,,,,,,,,
Always_OnEGDisplay,29/4/2024,29/4/2024,Always_On,EG,Display,3081,703875,138743,87,,,,,,,,
Always_OnEGSearch,29/4/2024,29/4/2024,Always_On,EG,Search,4120,49099,43639,1229,,,,,,,,
Always_OnUKYouTube,6/5/2024,6/5/2024,Always_On,UK,YouTube,4335,242469,85237,157,,,,,,,,
Always_OnUKSocial,6/5/2024,6/5/2024,Always_On,UK,Social,4846,398387,149251,160,,,,,,,,
Always_OnUKDisplay,6/5/2024,6/5/2024,Always_On,UK,Display,4114,1214274,267557,31,,,,,,,,
Always_OnUKSearch,6/5/2024,6/5/2024,Always_On,UK,Search,3665,45873,38882,313,,,,,,,,
Always_OnDEYouTube,6/5/2024,6/5/2024,Always_On,DE,YouTube,6811,494575,226198,226,,,,,,,,
Always_OnDESocial,6/5/2024,6/5/2024,Always_On,DE,Social,3334,230326,106959,108,,,,,,,,
Always_OnDEDisplay,6/5/2024,6/5/2024,Always_On,DE,Display,3894,946960,199491,29,,,,,,,,
Always_OnDESearch,6/5/2024,6/5/2024,Always_On,DE,Search,6359,79457,71019,490,,,,,,,,
Always_OnSAYouTube,6/5/2024,6/5/2024,Always_On,SA,YouTube,4652,395773,182674,559,,,,,,,,
Always_OnSASocial,6/5/2024,6/5/2024,Always_On,SA,Social,2594,176020,71681,329,,,,,,,,
Always_OnSADisplay,6/5/2024,6/5/2024,Always_On,SA,Display,2882,644617,114481,85,,,,,,,,
Always_OnSASearch,6/5/2024,6/5/2024,Always_On,SA,Search,5123,61935,55481,1520,,,,,,,,
Always_OnEGYouTube,6/5/2024,6/5/2024,Always_On,EG,YouTube,3489,194518,80453,428,,,,,,,,
Always_OnEGSocial,6/5/2024,6/5/2024,Always_On,EG,Social,1908,105762,52284,228,,,,,,,,
Always_OnEGDisplay,6/5/2024,6/5/2024,Always_On,EG,Display,1373,355553,71895,40,,,,,,,,
Always_OnEGSearch,6/5/2024,6/5/2024,Always_On,EG,Search,3511,45056,39032,1026,,,,,,,,
Always_OnUKYouTube,13/5/2024,13/5/2024,Always_On,UK,YouTube,3082,211247,84831,113,,,,,,,,
Always_OnUKSocial,13/5/2024,13/5/2024,Always_On,UK,Social,5309,430400,176016,180,,,,,,,,
Always_OnUKDisplay,13/5/2024,13/5/2024,Always_On,UK,Display,2104,435744,76608,16,,,,,,,,
Always_OnUKSearch,13/5/2024,13/5/2024,Always_On,UK,Search,6611,80599,70194,535,,,,,,,,
Always_OnDEYouTube,13/5/2024,13/5/2024,Always_On,DE,YouTube,4243,292381,112225,152,,,,,,,,
Always_OnDESocial,13/5/2024,13/5/2024,Always_On,DE,Social,3345,199804,67439,120,,,,,,,,
Always_OnDEDisplay,13/5/2024,13/5/2024,Always_On,DE,Display,4279,1098295,262885,38,,,,,,,,
Always_OnDESearch,13/5/2024,13/5/2024,Always_On,DE,Search,5042,63204,54526,415,,,,,,,,
Always_OnSAYouTube,13/5/2024,13/5/2024,Always_On,SA,YouTube,3117,200761,66932,366,,,,,,,,
Always_OnSASocial,13/5/2024,13/5/2024,Always_On,SA,Social,3929,303209,132475,495,,,,,,,,
Always_OnSADisplay,13/5/2024,13/5/2024,Always_On,SA,Display,3207,742157,184010,97,,,,,,,,
Always_OnSASearch,13/5/2024,13/5/2024,Always_On,SA,Search,3355,44466,39687,1031,,,,,,,,
Always_OnEGYouTube,13/5/2024,13/5/2024,Always_On,EG,YouTube,2670,166765,66425,315,,,,,,,,
Always_OnEGSocial,13/5/2024,13/5/2024,Always_On,EG,Social,3067,177895,66005,371,,,,,,,,
Always_OnEGDisplay,13/5/2024,13/5/2024,Always_On,EG,Display,2893,611378,116327,89,,,,,,,,
Always_OnEGSearch,13/5/2024,13/5/2024,Always_On,EG,Search,3722,51567,45790,1086,,,,,,,,
Always_OnUKYouTube,20/5/2024,20/5/2024,Always_On,UK,YouTube,6620,554792,185085,245,,,,,,,,
Always_OnUKSocial,20/5/2024,20/5/2024,Always_On,UK,Social,5688,446013,164338,191,,,,,,,,
Always_OnUKDisplay,20/5/2024,20/5/2024,Always_On,UK,Display,4056,1039066,216760,35,,,,,,,,
Always_OnUKSearch,20/5/2024,20/5/2024,Always_On,UK,Search,3917,56161,49698,326,,,,,,,,
Always_OnDEYouTube,20/5/2024,20/5/2024,Always_On,DE,YouTube,6426,522370,259320,195,,,,,,,,
Always_OnDESocial,20/5/2024,20/5/2024,Always_On,DE,Social,6174,380509,142967,218,,,,,,,,
Always_OnDEDisplay,20/5/2024,20/5/2024,Always_On,DE,Display,2979,774045,143675,25,,,,,,,,
Always_OnDESearch,20/5/2024,20/5/2024,Always_On,DE,Search,6794,97460,85343,580,,,,,,,,
Always_OnSAYouTube,20/5/2024,20/5/2024,Always_On,SA,YouTube,2903,184745,64617,367,,,,,,,,
Always_OnSASocial,20/5/2024,20/5/2024,Always_On,SA,Social,3009,223966,99183,388,,,,,,,,
Always_OnSADisplay,20/5/2024,20/5/2024,Always_On,SA,Display,2075,500284,121700,60,,,,,,,,
Always_OnSASearch,20/5/2024,20/5/2024,Always_On,SA,Search,3639,51049,45570,1210,,,,,,,,
Always_OnEGYouTube,20/5/2024,20/5/2024,Always_On,EG,YouTube,3780,241340,89067,454,,,,,,,,
Always_OnEGSocial,20/5/2024,20/5/2024,Always_On,EG,Social,2962,205835,98799,405,,,,,,,,
Always_OnEGDisplay,20/5/2024,20/5/2024,Always_On,EG,Display,2324,556140,95543,66,,,,,,,,
Always_OnEGSearch,20/5/2024,20/5/2024,Always_On,EG,Search,3495,51586,46827,1163,,,,,,,,
Always_OnUKYouTube,27/5/2024,27/5/2024,Always_On,UK,YouTube,6253,484736,179305,211,,,,,,,,
Always_OnUKSocial,27/5/2024,27/5/2024,Always_On,UK,Social,5165,427630,177973,167,,,,,,,,
Always_OnUKDisplay,27/5/2024,27/5/2024,Always_On,UK,Display,2889,700053,148024,25,,,,,,,,
Always_OnUKSearch,27/5/2024,27/5/2024,Always_On,UK,Search,3618,41837,35401,311,,,,,,,,
Always_OnDEYouTube,27/5/2024,27/5/2024,Always_On,DE,YouTube,4781,396866,183740,175,,,,,,,,
Always_OnDESocial,27/5/2024,27/5/2024,Always_On,DE,Social,2856,169818,66923,87,,,,,,,,
Always_OnDEDisplay,27/5/2024,27/5/2024,Always_On,DE,Display,3548,926137,154466,31,,,,,,,,
Always_OnDESearch,27/5/2024,27/5/2024,Always_On,DE,Search,3181,36795,31653,279,,,,,,,,
Always_OnSAYouTube,27/5/2024,27/5/2024,Always_On,SA,YouTube,2426,164342,64259,303,,,,,,,,
Always_OnSASocial,27/5/2024,27/5/2024,Always_On,SA,Social,3664,255638,88308,417,,,,,,,,
Always_OnSADisplay,27/5/2024,27/5/2024,Always_On,SA,Display,2712,661222,114841,79,,,,,,,,
Always_OnSASearch,27/5/2024,27/5/2024,Always_On,SA,Search,3521,41541,36557,1043,,,,,,,,
Always_OnEGYouTube,27/5/2024,27/5/2024,Always_On,EG,YouTube,2388,168760,73765,292,,,,,,,,
Always_OnEGSocial,27/5/2024,27/5/2024,Always_On,EG,Social,3141,175525,67414,373,,,,,,,,
Always_OnEGDisplay,27/5/2024,27/5/2024,Always_On,EG,Display,2884,813624,142876,92,,,,,,,,
Always_OnEGSearch,27/5/2024,27/5/2024,Always_On,EG,Search,3809,51416,45532,1108,,,,,,,,
Always_OnUKYouTube,3/6/2024,3/6/2024,Always_On,UK,YouTube,6143,454030,163660,197,,,,,,,,
Always_OnUKSocial,3/6/2024,3/6/2024,Always_On,UK,Social,4321,261245,120535,159,,,,,,,,
Always_OnUKDisplay,3/6/2024,3/6/2024,Always_On,UK,Display,3969,917447,216723,31,,,,,,,,
Always_OnUKSearch,3/6/2024,3/6/2024,Always_On,UK,Search,5874,64470,58370,534,,,,,,,,
Always_OnDEYouTube,3/6/2024,3/6/2024,Always_On,DE,YouTube,3213,258661,121581,112,,,,,,,,
Always_OnDESocial,3/6/2024,3/6/2024,Always_On,DE,Social,3863,334952,166523,121,,,,,,,,
